id,dateAdded,,name,,brand,categories,,,keys,manufacturer,,reviews.date,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,,,reviews.rating,,reviews.text,,,,price
3038,2024-01-19,,Ecobee Smart Thermostat Premium,,Ecobee,Smart Home,,,"Ecobee Smart Thermostat Premium, latest model",Ecobee,,2024-04-01,2024-04-01,FALSE,FALSE,,,3,,Review for Ecobee Smart Thermostat Premium: Not up to the mark,,,,1870.81
3039,2024-03-22,,Amazon Fire HD 10,,Amazon,Tablets,,,"Amazon Fire HD 10, latest model",Amazon,,2024-04-25,2024-04-25,FALSE,FALSE,,,4,,Review for Amazon Fire HD 10: Excellent product,,,,1444.98
3040,2024-03-01,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-05,2024-04-05,TRUE,TRUE,,,2,,Review for Logitech G Cloud: Not up to the mark,,,,979.44
3041,2024-03-14,,JBL Charge 5,,JBL,Audio,,,"JBL Charge 5, latest model",JBL,,2024-04-18,2024-04-18,FALSE,TRUE,,,2,,Review for JBL Charge 5: Not up to the mark,,,,1144.65
3042,2024-03-24,,Amazon Echo Dot (5th Gen),,Amazon,Smart Home,,,"Amazon Echo Dot (5th Gen), latest model",Amazon,,2024-05-02,2024-05-02,FALSE,FALSE,,,3,,Review for Amazon Echo Dot (5th Gen): Not up to the mark,,,,1417.71
3043,2024-04-14,,Beats Studio Buds,,Beats,Audio,,,"Beats Studio Buds, latest model",Beats,,2024-04-06,2024-04-06,FALSE,FALSE,,,5,,Review for Beats Studio Buds: Excellent product,,,,1490.19
3044,2024-01-23,,Google Nest Hub (2nd Gen),,Google,Smart Home,,,"Google Nest Hub (2nd Gen), latest model",Google,,2024-04-23,2024-04-23,TRUE,FALSE,,,2,,Review for Google Nest Hub (2nd Gen): Not up to the mark,,,,917.87
3045,2024-01-21,,Apple Watch Series 8,,Apple,Wearables,,,"Apple Watch Series 8, latest model",Apple,,2024-04-11,2024-04-11,FALSE,TRUE,,,2,,Review for Apple Watch Series 8: Not up to the mark,,,,266.74
3046,2024-04-13,,Ring Video Doorbell 4,,Ring,Smart Home,,,"Ring Video Doorbell 4, latest model",Ring,,2024-04-15,2024-04-15,TRUE,TRUE,,,2,,Review for Ring Video Doorbell 4: Not up to the mark,,,,1186.82
3047,2024-04-22,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-02,2024-04-02,TRUE,FALSE,,,4,,Review for Fujifilm X-T4: Excellent product,,,,1997.86
3048,2024-03-04,,Amazon Echo Dot (5th Gen),,Amazon,Smart Home,,,"Amazon Echo Dot (5th Gen), latest model",Amazon,,2024-04-03,2024-04-03,FALSE,FALSE,,,1,,Review for Amazon Echo Dot (5th Gen): Not up to the mark,,,,1797.63
3049,2024-03-06,,JBL Charge 5,,JBL,Audio,,,"JBL Charge 5, latest model",JBL,,2024-04-20,2024-04-20,FALSE,TRUE,,,3,,Review for JBL Charge 5: Not up to the mark,,,,129.72
3050,2024-02-16,,Sony Alpha A7 IV,,Sony,Cameras,,,"Sony Alpha A7 IV, latest model",Sony,,2024-04-08,2024-04-08,FALSE,FALSE,,,1,,Review for Sony Alpha A7 IV: Not up to the mark,,,,1633.2
3051,2024-02-17,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-28,2024-04-28,TRUE,TRUE,,,1,,Review for Garmin Venu 2 Plus: Not up to the mark,,,,971.42
3052,2024-04-22,,Microsoft Surface Go 3,,Microsoft,Tablets,,,"Microsoft Surface Go 3, latest model",Microsoft,,2024-04-27,2024-04-27,FALSE,TRUE,,,2,,Review for Microsoft Surface Go 3: Not up to the mark,,,,147.54
3053,2024-02-06,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-03,2024-04-03,TRUE,TRUE,,,3,,Review for Fujifilm X-T4: Not up to the mark,,,,113.19
3054,2024-02-15,,Sony Xperia 1 V,,Sony,Mobile Phones,,,"Sony Xperia 1 V, latest model",Sony,,2024-04-08,2024-04-08,TRUE,TRUE,,,5,,Review for Sony Xperia 1 V: Excellent product,,,,1878.67
3055,2024-01-19,,Sony WH-1000XM5,,Sony,Audio,,,"Sony WH-1000XM5, latest model",Sony,,2024-04-13,2024-04-13,FALSE,FALSE,,,3,,Review for Sony WH-1000XM5: Not up to the mark,,,,1770.72
3056,2024-04-29,,Oppo Find X6 Pro,,Oppo,Mobile Phones,,,"Oppo Find X6 Pro, latest model",Oppo,,2024-04-13,2024-04-13,FALSE,TRUE,,,1,,Review for Oppo Find X6 Pro: Not up to the mark,,,,1660.06
3057,2024-02-19,,Apple HomePod mini,,Apple,Smart Home,,,"Apple HomePod mini, latest model",Apple,,2024-04-18,2024-04-18,TRUE,FALSE,,,1,,Review for Apple HomePod mini: Not up to the mark,,,,962.41
3058,2024-02-07,,Olympus OM-D E-M1X,,Olympus,Cameras,,,"Olympus OM-D E-M1X, latest model",Olympus,,2024-04-30,2024-04-30,FALSE,FALSE,,,5,,Review for Olympus OM-D E-M1X: Excellent product,,,,1792.89
3059,2024-01-19,,Bose QuietComfort 45,,Bose,Audio,,,"Bose QuietComfort 45, latest model",Bose,,2024-04-19,2024-04-19,FALSE,TRUE,,,4,,Review for Bose QuietComfort 45: Excellent product,,,,1038.66
3060,2024-02-24,,Amazon Fire HD 10,,Amazon,Tablets,,,"Amazon Fire HD 10, latest model",Amazon,,2024-04-22,2024-04-22,FALSE,TRUE,,,4,,Review for Amazon Fire HD 10: Excellent product,,,,1707.77
3061,2024-01-26,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-15,2024-04-15,FALSE,FALSE,,,3,,Review for Lenovo Tab P11: Not up to the mark,,,,781.29
3062,2024-02-07,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-14,2024-04-14,TRUE,FALSE,,,1,,Review for Fujifilm X-T4: Not up to the mark,,,,91.18
3063,2024-03-24,,Ring Video Doorbell 4,,Ring,Smart Home,,,"Ring Video Doorbell 4, latest model",Ring,,2024-04-29,2024-04-29,FALSE,TRUE,,,4,,Review for Ring Video Doorbell 4: Excellent product,,,,324.52
3064,2024-04-03,,Huawei MatePad Pro,,Huawei,Tablets,,,"Huawei MatePad Pro, latest model",Huawei,,2024-04-12,2024-04-12,TRUE,FALSE,,,5,,Review for Huawei MatePad Pro: Excellent product,,,,1383.59
3065,2024-01-08,,Canon EOS R5,,Canon,Cameras,,,"Canon EOS R5, latest model",Canon,,2024-04-20,2024-04-20,FALSE,TRUE,,,3,,Review for Canon EOS R5: Not up to the mark,,,,889.18
3066,2024-04-24,,Dell XPS 13,,Dell,Computers,,,"Dell XPS 13, latest model",Dell,,2024-04-01,2024-04-01,TRUE,FALSE,,,2,,Review for Dell XPS 13: Not up to the mark,,,,115.58
3067,2024-02-08,,Microsoft Xbox Series X,,Microsoft,Gaming,,,"Microsoft Xbox Series X, latest model",Microsoft,,2024-04-13,2024-04-13,FALSE,FALSE,,,5,,Review for Microsoft Xbox Series X: Excellent product,,,,1646.02
3068,2024-01-29,,Lenovo ThinkPad X1 Carbon,,Lenovo,Computers,,,"Lenovo ThinkPad X1 Carbon, latest model",Lenovo,,2024-04-15,2024-04-15,TRUE,FALSE,,,3,,Review for Lenovo ThinkPad X1 Carbon: Not up to the mark,,,,336.32
3069,2024-01-05,,Olympus OM-D E-M1X,,Olympus,Cameras,,,"Olympus OM-D E-M1X, latest model",Olympus,,2024-04-11,2024-04-11,TRUE,FALSE,,,2,,Review for Olympus OM-D E-M1X: Not up to the mark,,,,1460.29
3070,2024-03-18,,Nikon Z7 II,,Nikon,Cameras,,,"Nikon Z7 II, latest model",Nikon,,2024-04-11,2024-04-11,FALSE,FALSE,,,1,,Review for Nikon Z7 II: Not up to the mark,,,,656.54
3071,2024-03-28,,Huawei MatePad Pro,,Huawei,Tablets,,,"Huawei MatePad Pro, latest model",Huawei,,2024-04-03,2024-04-03,TRUE,FALSE,,,1,,Review for Huawei MatePad Pro: Not up to the mark,,,,1752.73
3072,2024-03-08,,Nintendo Switch OLED,,Nintendo,Gaming,,,"Nintendo Switch OLED, latest model",Nintendo,,2024-04-27,2024-04-27,TRUE,TRUE,,,5,,Review for Nintendo Switch OLED: Excellent product,,,,1119.9
3073,2024-01-21,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-27,2024-04-27,TRUE,FALSE,,,1,,Review for Fujifilm X-T4: Not up to the mark,,,,1215.7
3074,2024-04-22,,Vivo X90 Pro,,Vivo,Mobile Phones,,,"Vivo X90 Pro, latest model",Vivo,,2024-04-01,2024-04-01,TRUE,FALSE,,,4,,Review for Vivo X90 Pro: Excellent product,,,,1948.11
3075,2024-03-13,,Amazon Echo Dot (5th Gen),,Amazon,Smart Home,,,"Amazon Echo Dot (5th Gen), latest model",Amazon,,2024-04-17,2024-04-17,TRUE,FALSE,,,4,,Review for Amazon Echo Dot (5th Gen): Excellent product,,,,1299.91
3076,2024-02-19,,Google Pixel 7,,Google,Mobile Phones,,,"Google Pixel 7, latest model",Google,,2024-04-16,2024-04-16,FALSE,TRUE,,,5,,Review for Google Pixel 7: Excellent product,,,,476.04
3077,2024-01-03,,Amazon Echo Dot (5th Gen),,Amazon,Smart Home,,,"Amazon Echo Dot (5th Gen), latest model",Amazon,,2024-04-13,2024-04-13,TRUE,TRUE,,,3,,Review for Amazon Echo Dot (5th Gen): Not up to the mark,,,,64.3
3078,2024-02-11,,Microsoft Xbox Series X,,Microsoft,Gaming,,,"Microsoft Xbox Series X, latest model",Microsoft,,2024-04-10,2024-04-10,TRUE,TRUE,,,5,,Review for Microsoft Xbox Series X: Excellent product,,,,1253.62
3079,2024-02-08,,Microsoft Xbox Series X,,Microsoft,Gaming,,,"Microsoft Xbox Series X, latest model",Microsoft,,2024-04-18,2024-04-18,FALSE,FALSE,,,2,,Review for Microsoft Xbox Series X: Not up to the mark,,,,1555.02
3080,2024-04-10,,Beats Studio Buds,,Beats,Audio,,,"Beats Studio Buds, latest model",Beats,,2024-04-20,2024-04-20,TRUE,FALSE,,,5,,Review for Beats Studio Buds: Excellent product,,,,1208.24
3081,2024-03-01,,Dell XPS 13,,Dell,Computers,,,"Dell XPS 13, latest model",Dell,,2024-04-07,2024-04-07,FALSE,FALSE,,,3,,Review for Dell XPS 13: Not up to the mark,,,,911.55
3082,2024-02-19,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-13,2024-04-13,FALSE,TRUE,,,3,,Review for Lenovo Tab P11: Not up to the mark,,,,188.82
3083,2024-03-19,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-05-03,2024-05-03,TRUE,FALSE,,,1,,Review for Apple AirPods Pro 2: Not up to the mark,,,,593.63
3084,2024-01-21,,Sennheiser HD 660S,,Sennheiser,Audio,,,"Sennheiser HD 660S, latest model",Sennheiser,,2024-04-30,2024-04-30,TRUE,FALSE,,,3,,Review for Sennheiser HD 660S: Not up to the mark,,,,1060.87
3085,2024-04-30,,Samsung Galaxy Tab S8,,Samsung,Tablets,,,"Samsung Galaxy Tab S8, latest model",Samsung,,2024-04-08,2024-04-08,FALSE,TRUE,,,1,,Review for Samsung Galaxy Tab S8: Not up to the mark,,,,1468.55
3086,2024-04-30,,Olympus OM-D E-M1X,,Olympus,Cameras,,,"Olympus OM-D E-M1X, latest model",Olympus,,2024-04-20,2024-04-20,TRUE,TRUE,,,3,,Review for Olympus OM-D E-M1X: Not up to the mark,,,,1103.55
3087,2024-02-19,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-05-02,2024-05-02,TRUE,FALSE,,,2,,Review for Apple AirPods Pro 2: Not up to the mark,,,,1041.8
3088,2024-02-28,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-26,2024-04-26,FALSE,TRUE,,,2,,Review for Panasonic Lumix GH6: Not up to the mark,,,,585.96
3089,2024-04-05,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-04-08,2024-04-08,FALSE,TRUE,,,1,,Review for Apple AirPods Pro 2: Not up to the mark,,,,1523.49
3090,2024-03-21,,Philips Hue White and Color Ambiance,,Philips,Smart Home,,,"Philips Hue White and Color Ambiance, latest model",Philips,,2024-04-12,2024-04-12,FALSE,TRUE,,,5,,Review for Philips Hue White and Color Ambiance: Excellent product,,,,204.06
3091,2024-01-24,,Sony PlayStation 5,,Sony,Gaming,,,"Sony PlayStation 5, latest model",Sony,,2024-04-14,2024-04-14,FALSE,TRUE,,,5,,Review for Sony PlayStation 5: Excellent product,,,,980.26
3092,2024-03-09,,Apple iPhone 14,,Apple,Mobile Phones,,,"Apple iPhone 14, latest model",Apple,,2024-04-01,2024-04-01,TRUE,TRUE,,,2,,Review for Apple iPhone 14: Not up to the mark,,,,335.46
3093,2024-04-03,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-25,2024-04-25,FALSE,TRUE,,,4,,Review for Fossil Gen 6: Excellent product,,,,879.13
3094,2024-04-27,,Huawei P60 Pro,,Huawei,Mobile Phones,,,"Huawei P60 Pro, latest model",Huawei,,2024-04-01,2024-04-01,TRUE,FALSE,,,5,,Review for Huawei P60 Pro: Excellent product,,,,581.14
3095,2024-03-07,,Huawei P60 Pro,,Huawei,Mobile Phones,,,"Huawei P60 Pro, latest model",Huawei,,2024-04-14,2024-04-14,FALSE,FALSE,,,2,,Review for Huawei P60 Pro: Not up to the mark,,,,174.38
3096,2024-04-30,,Fitbit Charge 5,,Fitbit,Wearables,,,"Fitbit Charge 5, latest model",Fitbit,,2024-04-19,2024-04-19,TRUE,TRUE,,,5,,Review for Fitbit Charge 5: Excellent product,,,,953.95
3097,2024-01-24,,Razer Blade 15,,Razer,Computers,,,"Razer Blade 15, latest model",Razer,,2024-04-16,2024-04-16,TRUE,FALSE,,,4,,Review for Razer Blade 15: Excellent product,,,,1212.56
3098,2024-04-13,,Samsung Galaxy Tab S8,,Samsung,Tablets,,,"Samsung Galaxy Tab S8, latest model",Samsung,,2024-04-01,2024-04-01,FALSE,TRUE,,,1,,Review for Samsung Galaxy Tab S8: Not up to the mark,,,,721.3
3099,2024-04-26,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-26,2024-04-26,TRUE,FALSE,,,4,,Review for Garmin Venu 2 Plus: Excellent product,,,,254.18
3100,2024-03-11,,Valve Steam Deck,,Valve,Gaming,,,"Valve Steam Deck, latest model",Valve,,2024-05-02,2024-05-02,TRUE,FALSE,,,1,,Review for Valve Steam Deck: Not up to the mark,,,,412.98
3101,2024-03-07,,Microsoft Surface Go 3,,Microsoft,Tablets,,,"Microsoft Surface Go 3, latest model",Microsoft,,2024-04-28,2024-04-28,TRUE,TRUE,,,1,,Review for Microsoft Surface Go 3: Not up to the mark,,,,1096.84
3102,2024-01-15,,Vivo X90 Pro,,Vivo,Mobile Phones,,,"Vivo X90 Pro, latest model",Vivo,,2024-04-04,2024-04-04,FALSE,FALSE,,,2,,Review for Vivo X90 Pro: Not up to the mark,,,,291.68
3103,2024-02-23,,Amazon Echo Dot (5th Gen),,Amazon,Smart Home,,,"Amazon Echo Dot (5th Gen), latest model",Amazon,,2024-04-27,2024-04-27,TRUE,FALSE,,,2,,Review for Amazon Echo Dot (5th Gen): Not up to the mark,,,,630.34
3104,2024-01-19,,Fitbit Charge 5,,Fitbit,Wearables,,,"Fitbit Charge 5, latest model",Fitbit,,2024-04-03,2024-04-03,FALSE,TRUE,,,2,,Review for Fitbit Charge 5: Not up to the mark,,,,774.03
3105,2024-04-02,,Huawei MatePad Pro,,Huawei,Tablets,,,"Huawei MatePad Pro, latest model",Huawei,,2024-04-08,2024-04-08,FALSE,TRUE,,,5,,Review for Huawei MatePad Pro: Excellent product,,,,1225.03
3106,2024-04-23,,Huawei MatePad Pro,,Huawei,Tablets,,,"Huawei MatePad Pro, latest model",Huawei,,2024-04-22,2024-04-22,TRUE,TRUE,,,4,,Review for Huawei MatePad Pro: Excellent product,,,,1664.4
3107,2024-04-06,,Microsoft Surface Go 3,,Microsoft,Tablets,,,"Microsoft Surface Go 3, latest model",Microsoft,,2024-04-08,2024-04-08,TRUE,TRUE,,,5,,Review for Microsoft Surface Go 3: Excellent product,,,,1736.58
3108,2024-02-01,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-27,2024-04-27,TRUE,FALSE,,,5,,Review for Panasonic Lumix GH6: Excellent product,,,,1986.48
3109,2024-02-09,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-07,2024-04-07,FALSE,TRUE,,,4,,Review for Panasonic Lumix GH6: Excellent product,,,,1363.92
3110,2024-03-11,,Beats Studio Buds,,Beats,Audio,,,"Beats Studio Buds, latest model",Beats,,2024-04-13,2024-04-13,TRUE,FALSE,,,2,,Review for Beats Studio Buds: Not up to the mark,,,,842.43
3111,2024-04-24,,HP Spectre x360,,HP,Computers,,,"HP Spectre x360, latest model",HP,,2024-04-21,2024-04-21,TRUE,FALSE,,,4,,Review for HP Spectre x360: Excellent product,,,,776.6
3112,2024-02-24,,Philips Hue White and Color Ambiance,,Philips,Smart Home,,,"Philips Hue White and Color Ambiance, latest model",Philips,,2024-04-09,2024-04-09,FALSE,TRUE,,,3,,Review for Philips Hue White and Color Ambiance: Not up to the mark,,,,934.83
3113,2024-04-17,,Samsung Galaxy Watch 5,,Samsung,Wearables,,,"Samsung Galaxy Watch 5, latest model",Samsung,,2024-04-18,2024-04-18,FALSE,FALSE,,,1,,Review for Samsung Galaxy Watch 5: Not up to the mark,,,,1098.65
3114,2024-04-01,,Razer Blade 15,,Razer,Computers,,,"Razer Blade 15, latest model",Razer,,2024-04-30,2024-04-30,FALSE,TRUE,,,1,,Review for Razer Blade 15: Not up to the mark,,,,361.19
3115,2024-03-31,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-17,2024-04-17,FALSE,TRUE,,,4,,Review for Panasonic Lumix GH6: Excellent product,,,,461.96
3116,2024-02-10,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-01,2024-04-01,FALSE,FALSE,,,1,,Review for Fujifilm X-T4: Not up to the mark,,,,866.7
3117,2024-02-10,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-26,2024-04-26,FALSE,TRUE,,,2,,Review for Fossil Gen 6: Not up to the mark,,,,945.76
3118,2024-03-20,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-08,2024-04-08,TRUE,TRUE,,,3,,Review for Fujifilm X-T4: Not up to the mark,,,,146.84
3119,2024-02-12,,Microsoft Surface Go 3,,Microsoft,Tablets,,,"Microsoft Surface Go 3, latest model",Microsoft,,2024-05-03,2024-05-03,FALSE,TRUE,,,3,,Review for Microsoft Surface Go 3: Not up to the mark,,,,352.94
3120,2024-04-29,,Asus ZenBook 14,,Asus,Computers,,,"Asus ZenBook 14, latest model",Asus,,2024-04-01,2024-04-01,FALSE,FALSE,,,4,,Review for Asus ZenBook 14: Excellent product,,,,623.66
3121,2024-03-31,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-12,2024-04-12,TRUE,TRUE,,,3,,Review for Lenovo Tab P11: Not up to the mark,,,,1434.52
3122,2024-02-25,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-20,2024-04-20,FALSE,FALSE,,,3,,Review for Logitech G Cloud: Not up to the mark,,,,346.04
3123,2024-03-08,,LG Gram 17,,LG,Computers,,,"LG Gram 17, latest model",LG,,2024-04-25,2024-04-25,FALSE,TRUE,,,3,,Review for LG Gram 17: Not up to the mark,,,,1138.08
3124,2024-02-02,,Amazon Fire HD 10,,Amazon,Tablets,,,"Amazon Fire HD 10, latest model",Amazon,,2024-04-28,2024-04-28,TRUE,FALSE,,,5,,Review for Amazon Fire HD 10: Excellent product,,,,1790.6
3125,2024-03-08,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-26,2024-04-26,FALSE,TRUE,,,5,,Review for Logitech G Cloud: Excellent product,,,,1417.12
3126,2024-02-18,,Apple Watch Series 8,,Apple,Wearables,,,"Apple Watch Series 8, latest model",Apple,,2024-04-09,2024-04-09,FALSE,FALSE,,,5,,Review for Apple Watch Series 8: Excellent product,,,,1448.57
3127,2024-01-29,,Amazon Fire HD 10,,Amazon,Tablets,,,"Amazon Fire HD 10, latest model",Amazon,,2024-04-28,2024-04-28,TRUE,TRUE,,,4,,Review for Amazon Fire HD 10: Excellent product,,,,468.95
3128,2024-03-26,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-27,2024-04-27,FALSE,FALSE,,,4,,Review for Panasonic Lumix GH6: Excellent product,,,,606.14
3129,2024-02-04,,Nintendo Switch OLED,,Nintendo,Gaming,,,"Nintendo Switch OLED, latest model",Nintendo,,2024-04-12,2024-04-12,TRUE,FALSE,,,2,,Review for Nintendo Switch OLED: Not up to the mark,,,,1319.14
3130,2024-01-23,,Microsoft Surface Laptop 4,,Microsoft,Computers,,,"Microsoft Surface Laptop 4, latest model",Microsoft,,2024-04-17,2024-04-17,TRUE,TRUE,,,4,,Review for Microsoft Surface Laptop 4: Excellent product,,,,1174.4
3131,2024-03-15,,Bose QuietComfort 45,,Bose,Audio,,,"Bose QuietComfort 45, latest model",Bose,,2024-04-11,2024-04-11,FALSE,TRUE,,,4,,Review for Bose QuietComfort 45: Excellent product,,,,1683.16
3132,2024-02-21,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-05-01,2024-05-01,TRUE,FALSE,,,4,,Review for Logitech G Cloud: Excellent product,,,,553.57
3133,2024-04-23,,Nikon Z7 II,,Nikon,Cameras,,,"Nikon Z7 II, latest model",Nikon,,2024-04-30,2024-04-30,TRUE,TRUE,,,5,,Review for Nikon Z7 II: Excellent product,,,,790.12
3134,2024-03-23,,HP Spectre x360,,HP,Computers,,,"HP Spectre x360, latest model",HP,,2024-04-18,2024-04-18,FALSE,TRUE,,,3,,Review for HP Spectre x360: Not up to the mark,,,,1227.39
3135,2024-01-23,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-26,2024-04-26,TRUE,FALSE,,,3,,Review for Logitech G Cloud: Not up to the mark,,,,1090.84
3136,2024-02-07,,Razer Blade 15,,Razer,Computers,,,"Razer Blade 15, latest model",Razer,,2024-04-16,2024-04-16,FALSE,FALSE,,,1,,Review for Razer Blade 15: Not up to the mark,,,,1185.56
3137,2024-03-30,,Valve Steam Deck,,Valve,Gaming,,,"Valve Steam Deck, latest model",Valve,,2024-04-18,2024-04-18,TRUE,FALSE,,,3,,Review for Valve Steam Deck: Not up to the mark,,,,1269.29
3138,2024-01-12,,Fitbit Charge 5,,Fitbit,Wearables,,,"Fitbit Charge 5, latest model",Fitbit,,2024-04-12,2024-04-12,TRUE,FALSE,,,2,,Review for Fitbit Charge 5: Not up to the mark,,,,1519.38
3139,2024-01-17,,Lenovo ThinkPad X1 Carbon,,Lenovo,Computers,,,"Lenovo ThinkPad X1 Carbon, latest model",Lenovo,,2024-04-26,2024-04-26,FALSE,TRUE,,,5,,Review for Lenovo ThinkPad X1 Carbon: Excellent product,,,,387.18
3140,2024-03-05,,Huawei MatePad Pro,,Huawei,Tablets,,,"Huawei MatePad Pro, latest model",Huawei,,2024-04-14,2024-04-14,FALSE,TRUE,,,5,,Review for Huawei MatePad Pro: Excellent product,,,,16.65
3141,2024-02-08,,Sony WH-1000XM5,,Sony,Audio,,,"Sony WH-1000XM5, latest model",Sony,,2024-04-04,2024-04-04,TRUE,FALSE,,,3,,Review for Sony WH-1000XM5: Not up to the mark,,,,18.94
3142,2024-02-04,,Vivo X90 Pro,,Vivo,Mobile Phones,,,"Vivo X90 Pro, latest model",Vivo,,2024-04-25,2024-04-25,FALSE,FALSE,,,3,,Review for Vivo X90 Pro: Not up to the mark,,,,1640.66
3143,2024-02-06,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-10,2024-04-10,TRUE,FALSE,,,2,,Review for Fossil Gen 6: Not up to the mark,,,,223.34
3144,2024-02-08,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-11,2024-04-11,FALSE,TRUE,,,2,,Review for Fossil Gen 6: Not up to the mark,,,,1764.13
3145,2024-01-17,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-22,2024-04-22,FALSE,TRUE,,,3,,Review for Fujifilm X-T4: Not up to the mark,,,,744.37
3146,2024-01-08,,Razer Edge,,Razer,Gaming,,,"Razer Edge, latest model",Razer,,2024-04-05,2024-04-05,TRUE,FALSE,,,3,,Review for Razer Edge: Not up to the mark,,,,1496.88
3147,2024-03-04,,Beats Studio Buds,,Beats,Audio,,,"Beats Studio Buds, latest model",Beats,,2024-04-04,2024-04-04,FALSE,FALSE,,,4,,Review for Beats Studio Buds: Excellent product,,,,390.35
3148,2024-01-05,,Microsoft Xbox Series X,,Microsoft,Gaming,,,"Microsoft Xbox Series X, latest model",Microsoft,,2024-04-02,2024-04-02,FALSE,FALSE,,,3,,Review for Microsoft Xbox Series X: Not up to the mark,,,,651.28
3149,2024-04-17,,Philips Hue White and Color Ambiance,,Philips,Smart Home,,,"Philips Hue White and Color Ambiance, latest model",Philips,,2024-04-02,2024-04-02,FALSE,FALSE,,,2,,Review for Philips Hue White and Color Ambiance: Not up to the mark,,,,646.49
